,id,negWord,proportion,num_total,embedding_dir,bad,small,dirty,unfriend,far,inconvenient,disappoint,sensitive
5743,111454665,"[""['smelly', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5744,165514299,"[""['bad', 'tiny']""]",1.0,1,,,,,,,,,
5745,26876961,"[""['although', 'tiny']""]",1.0,1,,,,,,,,,
5746,100881440,"[""['small', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5747,105458719,"[""['small']""]",1.0,1,,,,,,,,,
5748,50258974,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
5749,51637251,"[""['inconvenient']""]",1.0,1,,,,,,,,,
5750,54678532,"[""['far', 'cleanest']""]",1.0,1,,,,,,,,,
5751,239793712,"[""['small']""]",1.0,1,,,,,,,,,
5752,61604434,"[""['small']""]",1.0,1,,,,,,,,,
5753,93177380,"[""['small']""]",1.0,1,,,,,,,,,
5754,252287207,"[""['far', 'small']""]",1.0,1,,,,,,,,,
5755,20920169,"[""['old', 'old']""]",1.0,1,,,,,,,,,
5756,25791503,"[""['however', 'small']""]",0.5,2,./user_info/25791503.npy,0.7761779538737243,1.3304716934860883,0.693418918549399,0.7980954323857687,0.790032758436533,0.7459825171198352,0.7328165374787742,small
5757,71606514,"[""['small', 'noisy']""]",1.0,1,,,,,,,,,
5758,3292177,"[""['disappointing', 'tiny', 'terrible', 'small', 'tiny', 'small', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5759,44966930,"[""['bad']""]",1.0,1,,,,,,,,,
5760,40078355,"[""['old', 'old', 'old', 'old', 'old', 'old']""]",1.0,1,,,,,,,,,
5761,130210837,"[""['bad']""]",1.0,1,,,,,,,,,
5762,34671639,"[""['small']""]",1.0,1,,,,,,,,,
5763,2479128,"[""['small']""]",1.0,1,,,,,,,,,
5764,33037337,"[""['small', 'small', 'small', 'noisy', 'noisy']""]",0.1111111111111111,9,./user_info/33037337.npy,0.39234966321503245,0.7404118373529683,0.4807037485724111,0.5553648590903127,0.34840062522889964,0.5219954183851752,0.3314245875067231,small
5765,214500378,"[""['noisy', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5766,232328219,"[""['however', 'noisy']""]",1.0,1,,,,,,,,,
5767,56923164,"[""['small']""]",1.0,1,,,,,,,,,
5768,19523647,"[""['although', 'old', 'old', 'smaller']""]",1.0,1,,,,,,,,,
5769,4469824,"[""['small']""]",1.0,1,,,,,,,,,
5770,185320514,"[""['small']""]",1.0,1,,,,,,,,,
5771,48757925,"[""['tiny', 'small', 'far']""]",1.0,1,,,,,,,,,
5772,50084965,"[""['small']""]",1.0,1,,,,,,,,,
5773,7823363,"[""['bad']""]",1.0,1,,,,,,,,,
5774,205485500,"[""['old', 'old']""]",1.0,1,,,,,,,,,
5775,154356843,"[""['smaller', 'however']""]",1.0,1,,,,,,,,,
5776,50489098,"[""['however']""]",1.0,1,,,,,,,,,
5777,88591471,"[""['although', 'small']""]",1.0,1,,,,,,,,,
5778,78337136,"[""['small']""]",1.0,1,,,,,,,,,
5779,7589954,"[""['tiny', 'tiny']""]",1.0,1,,,,,,,,,
5780,65870965,"[""['surpris']""]",1.0,1,,,,,,,,,
5781,82097272,"[""['small', 'bad']""]",1.0,1,,,,,,,,,
5782,83459193,"[""['poor', 'old', 'old', 'inconvenient', 'poor', 'bad', 'small']""]",1.0,1,,,,,,,,,
5783,25185403,"[""['small', 'small']""]",1.0,1,,,,,,,,,
5784,11138172,"[""['small', 'old', 'old']""]",1.0,1,,,,,,,,,
5785,53935229,"[""['small', 'noisy', 'noisy']""]",1.0,1,,,,,,,,,
5786,12656361,"[""['small', 'small']""]",1.0,1,,,,,,,,,
5787,215024872,"[""['bad']""]",1.0,1,,,,,,,,,
5788,10228864,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
5789,3423121,"[""['noisy', 'noisy']""]",1.0,1,,,,,,,,,
